Nitrogen,Phosphorous,Potassium,Temparature,Humidity,Ph,Moisture,rainfall,Crop Type
5,21,15,25.42,65.93,6.29506917,20,771.0730598,Pulses
25,18,4,34.48,70.08,6.945538762,59.13,672.883809,Pulses
20,20,0,33.86,71.98,6.82170114,39.51,729.4712122,Pulses
37,2,1,23.15,58.66,6.826981676,63.44,651.1348451,Pulses
32,4,2,33.35,59.4,6.745657979,66.69,785.9855917,Pulses
1,25,23,30.6,56.63,7.118655503,35.82,766.8950017,Pulses
40,0,0,30.29,69.44,5.547919946,58.64,736.3535786,Pulses
42,1,1,27.68,56.09,5.710430374,31.09,771.5173208,Pulses
14,32,0,27.83,53.2,7.292532027,58.73,635.0362558,Pulses
12,38,3,25.33,53.26,6.680532362,27.11,701.9413393,Pulses
13,38,0,27.49,63.32,5.99128341,26.02,666.4481557,Pulses
12,42,0,28.58,68.36,7.946351078,20,613.7110552,Pulses
14,38,4,36.01,58.15,5.690126012,49.54,748.6790555,Pulses
22,19,0,29.78,59.94,5.596624399,29.17,618.5092895,Pulses
26,21,3,33.87,54.76,7.01714372,35.38,757.5309732,Pulses
3,16,19,30.89,46.85,6.291704215,55.84,611.1843932,Pulses
39,0,1,23.69,59.77,5.926292533,47.95,779.0957482,Pulses
26,20,3,29.48,59.59,7.374500016,66.35,634.4681898,Pulses
12,39,3,28.55,67.66,6.960190081,35.99,730.2478774,Pulses
17,28,3,27.39,58.57,8.183229577,47.88,620.06258,Pulses
36,0,2,34.81,77.03,6.079233549,58.09,625.8986806,Pulses
14,34,0,31.71,58.44,7.366171257,35.47,778.2780545,Pulses
25,20,0,25.62,51.09,6.998408941,40.66,790.4888255,Pulses
13,5,4,24.51,62.55,6.880688406,65.83,608.8241491,Pulses
4,23,14,32.89,67.49,6.650734446,45.6,738.0590504,Pulses
10,32,4,32.1,50.44,5.917824118,47.36,666.9891094,Pulses
45,0,3,28.35,59.56,6.177986193,34.46,735.9572673,Pulses
10,28,6,34.37,65.19,7.1501069,43.32,781.8504159,Pulses
34,0,2,33.49,54.24,7.779925613,25.15,630.764512,Pulses
39,0,1,34.68,58.89,5.788005792,27.43,704.4130236,Pulses
6,11,0,25.42,58.84,5.622100565,61.98,717.3293976,Pulses
19,16,2,27.11,57.8,6.154090529,49.87,777.5102447,Pulses
41,3,2,31.1,60.84,6.076620175,40.17,606.5746187,Pulses
15,13,11,29.99,62.52,6.761964136,49.88,743.6996663,Pulses
11,10,3,32.49,51.43,5.052158351,57.77,784.877505,Pulses
32,0,0,31.75,58.98,6.475062807,56.2,626.7462988,Pulses
16,42,2,37.79,65.38,6.362480304,42.1,693.0325968,Pulses
18,36,0,30.84,62.89,7.770652387,31.1,624.9101432,Pulses
12,10,19,32.08,69.28,6.499363317,53.59,631.0491555,Pulses
10,8,0,30.28,59.17,6.625136438,40.52,773.8470406,Pulses
18,41,2,34.71,60.96,5.502641427,64.7,716.4763319,Pulses
16,8,4,29.02,67.93,6.247027006,55.54,754.0563017,Pulses
2,27,5,33.85,61.06,6.015556602,68.59,688.200961,Pulses
11,13,19,35.14,58.65,5.655804105,43.04,635.4159572,Pulses
3,33,12,28.2,65.07,8.477927102,29.22,786.2877076,Pulses
16,39,0,29.99,52.36,7.314660179,48.22,638.5747937,Pulses
15,10,0,30.73,49.9,6.438667205,32.48,668.7424241,Pulses
8,19,2,30.49,50.57,6.806646043,60.72,740.3603505,Pulses
13,8,10,30.36,53.27,6.70183658,34.87,748.5606178,Pulses
25,19,0,31.44,54.65,5.788269218,44.13,670.2169184,Pulses
26,17,0,22.53,60.17,7.318999176,52.65,788.4820081,Pulses
20,23,0,33.3,61.33,6.598288372,50.98,798.2426388,Pulses
37,0,3,27.65,55.35,8.002990748,34.36,685.2577061,Pulses
14,8,17,31.12,72.97,5.995872032,50.32,665.0335752,Pulses
8,16,0,35.9,62.63,7.381037738,37.99,684.0282011,Pulses
15,39,0,34.69,78.28,7.671408121,43.78,678.0120314,Pulses
16,14,0,26.85,55.04,6.21063434,32.87,717.1036041,Pulses
5,30,12,31.07,73.26,5.538364845,40.82,603.0648471,Pulses
9,12,0,33.04,52.52,6.056345057,30.56,671.6981757,Pulses
20,18,2,30.47,58.88,5.75904685,38.22,750.0360217,Pulses
26,27,3,28.46,53.05,5.64566033,34.92,792.0429349,Pulses
35,0,0,40,77.33,5.879218753,57.68,745.4393232,Pulses
10,8,0,22.4,57.86,7.42188921,63.99,794.5959895,Pulses
35,0,0,24.71,51.42,5.609611418,45.18,689.0118894,Pulses
18,9,0,22.16,43.31,6.101384706,42.41,619.5388374,Pulses
24,15,1,26.83,56.77,6.295656315,54.59,629.8261892,Pulses
14,37,0,30.53,72.94,7.087463859,69.94,692.3390132,Pulses
36,0,3,30.36,62.15,4.595525311,33.85,622.0277641,Pulses
23,13,3,27.82,58.21,6.417250047,39.11,783.968883,Pulses
6,29,4,31.27,64.6,6.97646085,62.52,706.1866478,Pulses
13,11,0,32.23,65.73,7.214948609,36.41,769.4002893,Pulses
38,0,0,26.38,58.32,6.983470886,37.72,745.7822195,Pulses
11,15,12,25.12,52.88,6.997500837,28.43,651.9677631,Pulses
3,16,22,24.9,56.17,6.753607986,38.53,652.5572537,Pulses
7,19,16,21.37,45.22,6.949553836,40.86,671.7897716,Pulses
44,0,0,22.28,49.97,6.602729022,42.28,775.8730331,Pulses
9,9,0,24.47,48.83,6.761982004,63.87,739.5258885,Pulses
42,0,0,29.19,67.99,6.801487129,28.27,674.9902632,Pulses
38,0,0,23.41,43.66,5.543526309,20.16,625.3022799,Pulses
16,39,0,25.18,55.87,5.232059224,41.76,728.7626932,Pulses
1,19,21,27.05,63.47,8.124597475,50.21,702.5325421,Pulses
26,21,2,28.59,68.77,5.853339586,43.37,789.5990444,Pulses
12,17,12,31.98,60.7,6.158113657,35.91,661.8321466,Pulses
2,21,19,23.99,57.62,6.50519452,43.9,668.4467149,Pulses
10,11,0,25.28,50.64,6.335117756,66.87,604.77811,Pulses
43,0,0,29,55.01,8.310069069,42.96,612.5418954,Pulses
15,10,0,22.07,46.52,6.48483099,31.3,736.9697948,Pulses
4,28,5,37.05,66.11,7.771046698,38.47,677.0893418,Pulses
39,0,4,32.66,67.55,6.251852294,32.86,754.4704874,Pulses
38,0,1,25.98,51.85,6.827737056,70,675.4956925,Pulses
10,15,4,40,67.48,5.981795787,41.87,724.7415979,Pulses
45,3,2,37.03,63.45,7.052375984,41.49,704.7014859,Pulses
9,27,9,40,70.47,6.019176523,54.47,726.7779153,Pulses
13,36,0,30.97,57.22,6.695567934,43.37,661.6691934,Pulses
14,7,9,20.88,56.47,7.097466427,35.14,600.497426,Pulses
11,14,2,25.9,47.84,4.978128906,31.55,638.696576,Pulses
40,2,0,25.92,43.31,7.535255452,64.77,780.869079,Pulses
18,20,0,21.71,58.45,4.765902919,32.63,666.7894233,Pulses
4,33,12,37.74,72.77,6.650501266,41.36,777.3607623,Pulses
38,1,1,28.67,59.49,7.142455355,43.85,700.009834,Pulses
8,8,0,31.34,61.15,8.358734244,61.58,771.241357,Pulses
11,28,9,32.74,73.33,6.574899165,29.74,705.9517208,Pulses
40,0,0,24.04,44.61,6.344432258,65.64,719.4434566,Pulses
34,2,2,35.04,69.99,7.599700552,33.2,777.3316657,Pulses
12,26,11,27.18,59.42,6.460854203,53.2,649.2885133,Pulses
9,16,14,35.96,77.25,5.857908931,46.31,740.8895232,Pulses
14,16,7,31.03,57.03,7.65211662,64.22,701.0636907,Pulses
12,12,0,26.85,55.82,6.824255028,64.93,691.9129219,Pulses
7,18,6,31.61,66.27,6.36279635,33.06,716.7827902,Pulses
14,36,0,40,65.43,5.487416823,64.34,658.1969506,Pulses
13,33,2,32.19,46.35,5.900664846,37.41,740.5589343,Pulses
37,0,0,36.22,77.81,8.259399889,51.95,645.3545135,Pulses
6,11,17,31.83,58.92,6.705003151,38.28,664.4567361,Pulses
32,0,0,29.54,54.73,6.478697326,69.41,608.4242632,Pulses
16,37,0,31.08,53.63,6.197790842,67.76,605.3348603,Pulses
40,0,2,27.67,57.87,5.786568095,33.61,796.3169914,Pulses
23,19,0,29.75,52.14,5.922403106,42.92,736.6254413,Pulses
37,0,3,31.27,51.8,6.844967183,65.63,757.8298596,Pulses
18,15,0,37,70.38,7.056569575,34.26,781.6365079,Pulses
17,44,3,33.77,62.95,6.183409213,47.13,686.5375485,Pulses
7,32,10,40,72.78,6.223238085,38.48,657.3644318,Pulses
1,19,16,35.87,59.89,5.818049526,50.2,684.8408651,Pulses
18,27,3,34.1,65.21,5.906391958,40.7,645.7028352,Pulses
39,0,0,33.5,61.54,6.791312872,58.09,666.9624151,Pulses
7,31,8,27.57,52.6,8.144848124,61.71,718.604828,Pulses
37,0,4,30.31,51.6,5.503296455,31.75,602.9729651,Pulses
9,39,4,32.01,75.48,6.403550734,46.92,678.2312011,Pulses
19,18,0,32.42,69.43,5.986245757,36.08,722.4104293,Pulses
38,4,0,23.72,61.19,5.616285543,42.73,795.7574021,Pulses
8,41,0,36.17,61.99,6.593681095,40.86,781.6835167,Pulses
26,23,0,36.28,57.76,6.914967177,50.83,616.6823764,Pulses
7,9,0,34.96,60.68,7.60824376,50.5,784.6651042,Pulses
12,35,1,25.16,56.14,6.362065666,61.08,620.7586443,Pulses
39,0,0,27.44,55.75,6.333056423,27.49,776.2308066,Pulses
22,27,4,31.78,59.11,6.937628306,44.18,789.4423046,Pulses
8,30,12,34.15,68.11,6.550158309,46.5,690.7886997,Pulses
39,0,0,29.11,56.7,6.324950306,40.85,726.0963806,Pulses
12,24,3,38.04,62.28,6.302027939,44.38,758.7873655,Pulses
16,13,0,29.99,54.05,5.538826596,36.41,608.9985001,Pulses
19,24,0,33.09,65.12,6.099261947,37.71,693.2158302,Pulses
38,0,0,37.61,64.57,6.944395635,34.12,675.5692662,Pulses
5,34,4,37.3,68.57,7.746170565,44.84,771.7580155,Pulses
22,27,0,31.04,66.34,6.934585666,43.48,728.259618,Pulses
12,42,2,36.8,64.17,6.721518784,60.56,605.7282731,Pulses
12,34,0,32.93,59.84,6.528537493,31.68,607.2196079,Pulses
16,12,0,21.68,57.86,6.271808268,23.08,609.5256198,Pulses
11,38,0,36.39,57.79,6.382611546,35.1,604.6779779,Pulses
12,11,15,30.07,59.72,6.980359089,61.15,711.519121,Pulses
4,25,13,25.04,66.1,6.824844142,46.92,694.8047013,Pulses
23,28,0,33.16,63.11,5.36638499,53.91,767.9650845,Pulses
35,2,0,31.85,64.85,7.470314099,57.26,725.309438,Pulses
11,38,0,22.93,59.18,6.020851722,36.33,708.0294984,Pulses
2,25,6,32.8,73.72,6.008530568,52.98,646.7496108,Pulses
25,27,0,32.73,68.98,6.227985367,46.02,661.9700523,Pulses
8,8,0,26.86,50.54,6.431977497,67.65,651.1577482,Pulses
14,41,0,37.88,56.28,4.977760031,34.78,737.4774254,Pulses
14,40,0,36.51,58.06,6.757488188,51.75,732.0683607,Pulses
24,22,0,32.28,67.55,6.150824286,49.48,786.2946037,Pulses
44,0,0,30.11,57.34,6.291182849,25.96,655.2427854,Pulses
32,0,0,25.53,60.96,8.306155325,23.48,760.1487093,Pulses
38,1,1,23.84,60.67,4.666874314,36.47,790.9550048,Pulses
23,25,1,31.48,59.28,7.604933509,37.95,704.7504413,Pulses
31,0,4,30.95,63.54,6.252860505,47.11,716.2220954,Pulses
8,28,3,31.78,53.53,6.583217237,40.68,739.0384974,Pulses
12,36,0,37.98,68.23,6.794617816,38.81,735.5544391,Pulses
39,0,0,30.57,51.83,6.894856275,41.43,755.6298077,Pulses
6,17,14,33.9,62.16,5.154024006,47.51,672.3674234,Pulses
10,9,0,29.5,50.06,5.736099106,63.05,701.8551029,Pulses
38,0,0,24.07,56.17,7.038296018,37.66,654.9727812,Pulses
13,14,6,27.43,45.22,6.33636617,27.13,748.1177722,Pulses
14,11,12,23.48,50.19,5.968048866,29.91,701.5185227,Pulses
16,21,2,23.6,55.67,7.269790648,40.76,689.5469176,Pulses
20,21,0,35.42,57.14,4.98343501,39.62,670.8322819,Pulses
19,14,0,22.25,58.5,4.914494114,48.46,643.7636301,Pulses
5,28,12,29.22,68.58,6.808272934,68.54,641.4906868,Pulses
23,15,4,24.52,49.32,6.807136191,48.19,733.3169178,Pulses
24,21,0,31.37,64.37,5.713714689,50.13,686.5725863,Pulses
1,15,17,28.24,40.02,5.554006426,40.05,711.97302,Pulses
12,11,8,35.38,55.86,5.505511242,42.48,720.6787172,Pulses
6,15,9,23.74,55.81,6.782819917,61.5,768.8919747,Pulses
10,19,22,33.73,65.97,5.627683787,52.77,712.6939721,Pulses
8,36,0,35.44,59.69,6.311898552,21.57,665.6118137,Pulses
12,31,3,31.13,61.96,6.324043907,56.93,675.9415822,Pulses
18,16,19,35.96,58.63,6.296809539,40.76,791.1311419,Pulses
7,23,10,25.15,53.19,6.068880726,39.29,612.2076494,Pulses
25,19,4,32.78,54.47,6.228660575,30.46,665.6249461,Pulses
3,17,0,29.18,54.42,6.01525944,35.54,638.8008205,Pulses
10,11,2,37.43,61.49,6.36569916,29.07,668.2517226,Pulses
10,33,2,30.41,64.96,7.859145584,48.09,787.7425711,Pulses
44,0,4,35.42,65.57,6.153492667,43.67,740.2991215,Pulses
7,14,17,27.98,42.2,5.893934365,60.29,675.8840638,Pulses
20,20,0,33.65,54.44,6.434127747,47.34,687.7929177,Pulses
12,16,4,35.66,64.66,6.11555111,38.16,614.1959688,Pulses
23,18,0,27.52,62.28,4.895218796,31.71,779.5223154,Pulses
37,3,4,31.87,58.09,7.823158449,42.53,606.161731,Pulses
38,4,0,33.01,56.62,5.716099705,38.75,776.5581294,Pulses
21,24,0,29.37,74.97,5.715309134,35.82,674.9262565,Pulses
23,22,0,38.26,65.76,6.89815781,29.84,692.4324434,Pulses
35,0,0,25.43,48.84,8.227595794,35.9,669.2787791,Pulses
17,41,4,36.26,61.51,6.187283613,37.35,613.8744632,Pulses
35,0,0,36.67,66.99,5.902593954,57.65,611.4834978,Pulses
12,13,17,29.62,57.58,6.763307633,56.91,634.6740469,Pulses
21,22,0,30.2,44.61,6.61644741,36.62,746.5214214,Pulses
18,13,13,28.21,57.45,6.040489074,20,651.8078032,Pulses
5,30,11,25.43,50.03,6.329689252,57.43,632.4084674,Pulses
44,0,0,27.53,56.83,7.811915845,40.73,680.999349,Pulses
9,33,4,27.96,53.07,6.945789314,59.54,620.1176505,Pulses
13,39,1,33.3,57.9,7.546723834,57.26,771.1729983,Pulses
8,39,0,27.51,61.14,6.534273301,61.53,717.8893377,Pulses
9,41,0,35.55,67.27,5.961998656,37.82,610.8878797,Pulses
5,19,12,33.95,62.48,8.137884739,20.64,691.0577036,Pulses
13,36,0,24.28,64.47,7.274188202,50.66,781.1184614,Pulses
8,33,0,28.02,58.94,5.860520803,45.14,677.1406865,Pulses
25,20,1,29.59,61.69,6.185431642,42.35,784.5737384,Pulses
20,26,2,21.34,54.69,6.45389265,39.42,620.8910368,Pulses
6,17,16,29.21,68.29,7.065673056,33.86,767.9824546,Pulses
5,29,7,30.12,58.37,5.082536189,64.67,604.7380111,Pulses
18,19,0,33.84,59.65,6.942250017,46.92,789.2420368,Pulses
21,26,0,31.19,60.99,5.739479424,46.6,694.5217879,Pulses
15,34,0,27.9,57.2,6.905265835,31.87,778.5580928,Pulses
1,19,22,22.76,49.09,8.128548045,32.91,710.3423105,Pulses
20,18,4,20.3,44.44,6.968021901,41.86,733.3104243,Pulses
6,39,4,33.31,65.26,6.75839052,39.74,756.746002,Pulses
7,22,18,31.51,68.14,5.585291177,52.98,606.145387,Pulses
12,6,0,33.3,49.69,5.45327223,62.65,708.7506699,Pulses
34,2,3,27.13,59.68,6.79322003,68.56,619.0101869,Pulses
32,0,2,29.44,60.05,7.09908422,37.08,712.1947967,Pulses
9,29,3,40,75.03,7.653066078,42.43,697.0838403,Pulses
7,39,1,39.58,71.07,6.651124936,39.53,630.1596753,Pulses
31,0,0,29.5,52.2,6.279673495,23.95,784.4317014,Pulses
16,13,17,36.87,63.49,7.986643298,43.02,790.1986586,Pulses
40,0,0,30.66,66.4,7.445719239,52.44,653.3298873,Pulses
35,0,2,24.67,58.06,8.032574549,36.05,723.3417765,Pulses
12,26,10,31.74,60.76,6.87600309,52.06,729.7963996,Pulses
3,37,9,26.4,65.11,8.304830243,55.15,746.2842949,Pulses
19,18,1,29.69,59.32,6.625441732,48.74,707.6312283,Pulses
38,0,1,29.35,61.82,5.979858845,63.95,705.6754702,Pulses
25,28,2,30.26,57.22,6.087358716,40.09,789.2578927,Pulses
39,0,0,28.88,55.01,5.988777991,36.26,664.6561994,Pulses
15,30,4,25.11,48.12,6.848693093,62.98,677.0065258,Pulses
8,30,0,33.41,65.63,6.939019902,33.09,691.824977,Pulses
38,1,2,38.91,64.93,5.692250754,39.42,732.7770836,Pulses
12,12,17,31.64,53.93,8.193904152,46.5,638.1642736,Pulses
13,14,2,34.41,58.34,6.526428991,39.5,654.5264246,Pulses
8,15,19,34.36,73.45,7.870160673,40.11,665.7604963,Pulses
43,0,0,22.95,47.88,7.441026155,36.75,627.6577042,Pulses
28,20,4,26.05,58.12,7.336958057,35.26,764.0503169,Pulses
5,32,12,25.01,68.47,6.435672483,20,658.535373,Pulses
24,21,0,26.78,53.14,7.944465808,37.57,685.3105047,Pulses
8,10,1,32.28,58.89,5.748806893,29.28,745.1306127,Pulses
37,0,2,37.67,57.53,6.817099752,46.72,607.3820521,Pulses
17,32,2,27.16,54.78,6.76695318,41.9,672.4053408,Pulses
1,24,4,30.82,56.86,7.542294236,48.67,792.0627783,Pulses
11,39,2,28.7,59.26,6.981552599,46.42,716.8928624,Pulses
13,9,0,25.28,55.11,5.512063294,38.36,609.0324158,Pulses
35,4,0,23.43,46.91,6.484066941,62.82,742.8240593,Pulses
26,19,3,32.1,57.13,5.685272459,37.58,697.7310741,Pulses
14,27,9,26.45,56.63,6.433298269,64.39,735.0931712,Pulses
4,34,14,23.83,52.78,7.540939086,20,732.2491979,Pulses
16,13,0,22.27,53.67,8.19504249,28.01,760.5766109,Pulses
8,9,3,33.37,66.5,6.976117015,35.42,643.4504324,Pulses
6,7,0,26.29,47.4,6.856057525,68.32,796.2355592,Pulses
5,25,12,32.6,53.68,5.62592947,28.87,724.9363931,Pulses
13,11,6,30.26,50.57,7.762010032,43.21,760.3786565,Pulses
38,0,0,34.1,73.57,6.695063738,58.27,664.9271057,Pulses
27,18,2,22.39,59.45,6.729560176,42.31,662.3600198,Pulses
9,7,4,31.41,73.32,8.013004143,30,663.2097837,Pulses
8,5,0,28.89,52.69,6.311813164,65.95,622.307247,Pulses
8,16,0,33.94,66.71,6.609666724,33.69,646.1981272,Pulses
8,15,9,27.71,67.71,6.707241516,47.17,780.442887,Pulses
9,25,3,31.02,47.08,6.506932859,52.83,733.8051222,Pulses
24,26,0,29.12,65.5,4.559417843,30.37,693.6152979,Pulses
9,29,10,33.22,67.49,5.619897381,46.8,604.7575239,Pulses
38,3,0,22.72,44.19,7.313283004,24.65,705.251894,Pulses
24,28,0,24.18,44.13,6.802432374,35.86,792.3358219,Pulses
9,18,16,24.42,48.89,8.122075035,41.63,637.7546027,Pulses
9,17,9,32.14,71.89,6.976310575,41.21,705.8562369,Pulses
4,30,8,29.33,61.81,6.230989216,52.99,607.5101778,Pulses
45,4,4,40,64.56,7.053506913,32.4,654.3027154,Pulses
39,0,0,27.33,55.62,6.494706907,31.28,659.9516767,Pulses
11,9,0,30.03,48.19,6.827196069,41.44,605.1193922,Pulses
37,0,0,36.29,68.59,5.291035869,62.11,734.4876318,Pulses
17,11,11,20.09,49.43,8.091416348,29.64,632.3460351,Pulses
41,0,0,30.57,48.3,5.589539409,44.43,604.1767649,Pulses
11,21,11,23.99,47.13,7.433932494,39.12,781.6366178,Pulses
10,7,1,22.31,41.54,6.284434963,59.77,735.6638786,Pulses
10,33,8,30.93,52.97,6.73331389,59.12,629.7790417,Pulses
9,34,0,36.27,58.72,6.287443163,31.17,799.6286338,Pulses
16,14,12,28.78,47.92,6.245389397,40.88,749.8574789,Pulses
17,37,3,35.87,54.52,6.654340129,43.39,727.6142203,Pulses
4,17,18,27.06,61.03,6.190443923,44.75,793.0738985,Pulses
6,29,8,33.17,71.81,7.268224755,25.25,609.9250694,Pulses
5,17,3,24.74,60.74,7.144703484,60.98,795.2357913,Pulses
10,36,0,38.66,61.44,6.973304402,26.03,626.0555445,Pulses
12,42,0,31.92,56.42,8.316827571,20.53,627.2959202,Pulses
35,0,0,28.32,59.85,4.51436204,58.07,606.9740164,Pulses
5,31,12,26.63,45.47,5.784499805,29.06,768.6742396,Pulses
13,40,4,35.25,53.22,5.544117997,40.74,789.6708342,Pulses
18,22,0,24.7,48.88,7.574904496,41.18,796.2964655,Pulses
13,7,1,29.87,52.38,8.132072848,22.8,717.3849506,Pulses
25,23,3,31.81,66.62,6.160513377,69.44,787.2242879,Pulses
5,32,7,25.84,57.48,6.836190381,40.97,719.2557183,Pulses
19,33,0,28,58.95,5.988818484,32.66,663.826761,Pulses
26,16,0,32.53,56.56,6.952443904,54.29,781.248847,Pulses
5,32,9,29.97,66.26,7.413067625,65.15,674.8491072,Pulses
35,0,0,28.26,59.17,6.423064462,33.07,724.5571932,Pulses
27,20,0,30.45,68.48,6.614266306,46.14,610.7228751,Pulses
18,15,0,30.61,60.97,7.642353051,28.66,635.7460473,Pulses
13,29,5,30.14,51.19,4.95163094,20.2,627.8509924,Pulses
20,20,0,26.26,49.17,6.716147295,33.65,759.5293705,Pulses
10,33,2,33.81,55.89,5.872578039,56.88,634.6595209,Pulses
10,33,0,26.88,58.54,6.772858121,70,785.3898915,Pulses
11,45,0,32.55,64.64,6.631329559,43.51,703.9448962,Pulses
3,14,20,28.54,44.95,4.716259035,44.12,619.0809599,Pulses
31,0,0,29.39,46.86,5.823837242,25.84,764.889906,Pulses
25,21,0,31.01,70.62,6.11780496,28.39,761.9666213,Pulses
14,36,0,30.2,50.46,6.511997936,46.49,657.6642064,Pulses
19,15,13,20.13,47.52,7.712431011,24.87,678.3836679,Pulses
10,41,0,34.14,78.24,6.527217848,27.47,719.9367891,Pulses
38,0,1,24.97,56.24,7.294439864,31.96,753.524748,Pulses
9,12,14,29.4,52.91,7.468013942,43.18,730.6875292,Pulses
10,43,0,33.95,67.71,5.540842796,34.77,743.2760251,Pulses
9,10,14,33.8,56.61,6.777510543,45.77,666.1536817,Pulses
8,11,10,29.83,60.95,6.126836574,39.12,776.4724217,Pulses
22,21,3,23.9,43.28,5.795834411,43.12,759.9150145,Pulses
6,13,0,30.13,67.09,5.42754611,45.6,687.9759321,Pulses
18,40,0,35.93,62.65,6.523777327,54.57,787.4157052,Pulses
8,42,4,34.35,55.08,5.477928622,28.84,611.490992,Pulses
4,17,21,28.05,52.74,4.672087318,43.39,776.276585,Pulses
19,21,0,20.87,52.12,6.734835449,44.25,773.9546371,Pulses
14,33,6,29.16,53.59,6.088323563,60.85,664.8748019,Pulses
39,1,3,35.82,67.5,6.080851347,35.88,792.2445268,Pulses
4,10,0,29.25,61.4,5.298751279,40.97,702.4044576,Pulses
12,37,0,30.91,63.67,8.492065238,38.76,744.535212,Pulses
10,25,11,32.6,55.24,6.486131291,25.85,634.5260179,Pulses
16,10,0,31.51,54.73,6.360964873,65.9,771.8482352,Pulses
14,18,1,40,62.24,6.795013302,42.28,762.8910679,Pulses
43,0,4,39.01,65.01,6.919542098,46.91,685.1552922,Pulses
15,20,18,29.02,56.54,6.817855566,25.46,607.4113761,Pulses
13,40,2,33.56,59.78,7.002361906,61.64,721.2294157,Pulses
13,35,0,32.13,65.75,6.632542126,52.1,708.9293429,Pulses
10,35,5,30.34,65.26,7.117204408,61.34,644.559469,Pulses
10,33,8,31.4,63.38,6.603472412,33.1,743.5707133,Pulses
6,14,22,26.92,49.33,6.805144065,52.14,724.4271451,Pulses
39,0,4,30.43,59.04,7.094510754,40.61,755.100341,Pulses
38,0,0,27.12,47.82,6.13092582,58.64,1320.573002,Sugarcane
21,17,1,29.77,63.09,6.561124107,47.01,1432.181074,Sugarcane
3,34,7,33.15,58.53,6.284359831,32.29,1279.044582,Sugarcane
5,14,0,28.03,42.81,6.892585513,70,1411.267947,Sugarcane
3,21,20,36.14,63.2,4.866497565,37.97,1225.632738,Sugarcane
10,41,2,33.8,58.42,6.769670676,63.96,1192.868577,Sugarcane
14,16,3,38.64,74.69,6.471012633,33.53,1457.089687,Sugarcane
5,29,6,30.32,69.9,8.299741496,51.72,1376.377073,Sugarcane
15,39,0,37.56,66.53,6.824921765,37.17,1111.91234,Sugarcane
10,14,0,21.94,46.3,6.812931473,27.7,1472.63733,Sugarcane
37,1,0,28.61,59.13,5.537776919,22.9,1445.719091,Sugarcane
9,16,3,26.48,61.28,6.353910017,57.82,1293.189733,Sugarcane
41,1,4,33.86,58.35,5.709686275,43.35,1236.569974,Sugarcane
14,35,0,34.47,63.73,6.04944993,36.79,1128.221202,Sugarcane
12,10,0,35,75.25,6.542770571,35.02,1174.169981,Sugarcane
44,4,0,33.94,65,6.283117915,36.07,1172.607344,Sugarcane
39,4,0,33.33,65.37,7.288133629,31.42,1394.06038,Sugarcane
25,23,4,26.24,43.51,6.557170768,41,1499.845974,Sugarcane
10,26,8,31.04,52.32,7.48341164,62.57,1431.826681,Sugarcane
11,42,0,33.34,55.85,5.996982937,23.34,1356.322846,Sugarcane
7,37,0,25.54,65.98,8.083409952,69.67,1322.416534,Sugarcane
38,2,0,40,71.21,6.355424175,45.73,1373.676242,Sugarcane
11,26,13,34.02,63.05,6.964304498,32.44,1251.190938,Sugarcane
8,26,9,24.99,61.19,8.000123285,45.63,1301.308507,Sugarcane
39,3,0,28.72,55.54,6.318879533,27.69,1368.640823,Sugarcane
10,44,0,29.86,52.39,6.672857479,28.29,1339.27816,Sugarcane
17,8,0,26.44,51.89,5.574537141,42.5,1354.54239,Sugarcane
36,0,0,24.63,50.31,5.48614053,63.27,1396.098375,Sugarcane
34,0,2,23.91,43.52,8.335134629,39.54,1391.821177,Sugarcane
5,23,6,34.16,69.55,5.699764841,53.12,1318.387619,Sugarcane
15,44,0,27.43,65.87,5.304266189,20,1116.620837,Sugarcane
9,18,1,34.72,55.96,5.779740974,37.9,1308.961842,Sugarcane
2,32,9,32.47,65.43,6.87999395,40.33,1105.413676,Sugarcane
5,29,6,34.13,59.23,6.232111945,63.23,1384.72172,Sugarcane
5,7,0,25.92,59.83,5.505148447,38.31,1276.040621,Sugarcane
8,43,0,31.43,54.36,7.376840146,22.99,1482.338474,Sugarcane
31,2,0,26.55,45.87,6.32701855,28.29,1228.995499,Sugarcane
15,45,0,37.68,54.79,5.302029973,33.81,1301.289201,Sugarcane
16,6,0,33.83,53.28,6.020541432,46.07,1306.837407,Sugarcane
8,10,0,34.34,54.99,7.997753996,47.61,1333.909913,Sugarcane
26,17,0,35.61,69.21,6.129986389,45.08,1287.897414,Sugarcane
7,27,4,24.14,51.65,6.891241378,39.68,1123.101219,Sugarcane
21,19,0,33.2,73.6,6.274229165,53.85,1473.164705,Sugarcane
